Timestamp,TEA,FLAVOR,MILK,ICE [Ice Level],SWEETNESS [Sweetness Level],Toppings,NAME,,Started,Completed,
2/9/2023 21:01:57,THAI,,MILK,100%,100%,,nico,,TRUE,TRUE,
2/9/2023 21:03:46,BLK,ROSE,MILK,0%,100%,LYCHEE,dante,,TRUE,TRUE,
2/9/2023 21:05:04,JSMN,"MNGO, PSNFRT",,25%,25%,BOBA,emme,,TRUE,TRUE,
2/9/2023 21:05:36,JSMN,"MNGO, PSNFRT",,50%,25%,BOBA,christina,,TRUE,TRUE,
2/9/2023 21:06:51,BLK,,MILK,25%,50%,BOBA,acessi (aye-cee),,TRUE,TRUE,
2/9/2023 21:07:44,TARO,,MILK,25%,75%,BOBA,alina,,TRUE,TRUE,
2/9/2023 21:08:23,THAI,,MILK,50%,50%,BOBA,medha (may-dha),,TRUE,TRUE,
2/9/2023 21:09:02,BSL,,MILK,,,BOBA,tristan,,TRUE,TRUE,
2/9/2023 21:09:26,MTCH,,Oat,,,BOBA,aaron,,TRUE,TRUE,
2/9/2023 21:10:01,JSMN,"MNGO, PSNFRT",,100%,75%,BOBA,caroline,,TRUE,TRUE,
2/9/2023 21:10:35,JSMN,WNTML,MILK,100%,75%,BOBA,katelyn,,TRUE,TRUE,
2/9/2023 21:11:13,OLNG,"PCH, ROSE",,25%,50%,POPPIN,alex,,TRUE,TRUE,
2/9/2023 21:14:03,TARO,,Oat,25%,100%,BOBA,jacob,,TRUE,TRUE,
2/9/2023 21:15:54,DTYMTCH,,Oat,,,,kai,,TRUE,TRUE,
2/9/2023 21:16:31,BSL,,Almond,,,BOBA,min,,TRUE,TRUE,
2/9/2023 21:18:10,BSL,ROSE,Oat,,,BOBA,alexi (10ml rose),,TRUE,TRUE,
2/9/2023 21:19:00,THAI,,Oat,25%,100%,BOBA,eshanya,,TRUE,TRUE,
2/9/2023 21:19:39,THAI,,MILK,25%,50%,BOBA,eshanya 2,,TRUE,TRUE,
2/9/2023 21:20:17,BLK,ROSE,MILK,100%,50%,BOBA,jing,,TRUE,TRUE,
2/9/2023 21:21:05,TARO,,Oat,,0%,BOBA,rina,,TRUE,TRUE,
2/9/2023 21:21:39,MTCH,,MILK,,,BOBA,janet (jah-net),,TRUE,TRUE,
2/9/2023 21:22:29,BSL,,MILK,25%,,BOBA,alina,,TRUE,TRUE,
2/9/2023 21:24:21,THAI,,MILK,25%,50%,BOBA,alex,,TRUE,TRUE,
2/9/2023 21:25:38,BSL,,Almond,,,BOBA,adrian,,TRUE,TRUE,
2/9/2023 21:27:57,JSMN,MNGO,,0%,50%,BOBA,serena,,TRUE,TRUE,
2/9/2023 21:29:25,DTYMTCH,,Oat,,,BOBA,danni,,TRUE,TRUE,
2/9/2023 21:30:18,DTYMTCH,,MILK,,,BOBA,brenda,,TRUE,TRUE,
2/9/2023 21:31:17,THAI,,MILK,25%,75%,,brian,,TRUE,TRUE,
2/9/2023 21:32:32,BLK,ROSE,MILK,75%,75%,BOBA,rachel,,TRUE,TRUE,
2/9/2023 21:34:10,DTYMTCH,,MILK,0%,,BOBA,dennis,,TRUE,TRUE,
2/9/2023 21:35:09,THAI,,MILK,25%,75%,,ale (ah-leh),,TRUE,TRUE,
2/9/2023 21:35:42,BLK,MNGO,,25%,100%,POPPIN,daniel,,TRUE,TRUE,
2/9/2023 21:38:27,JSMN,"KQ, LYCH",,25%,50%,LYCHEE,naima,,TRUE,TRUE,
2/9/2023 21:39:00,BSL,,MILK,,,BOBA,betsua (bet-soo-ah),,TRUE,TRUE,
2/9/2023 21:39:36,MTCH,,MILK,,,BOBA,betsua 2,,TRUE,TRUE,
2/9/2023 21:43:09,OLNG,,MILK,25%,50%,BOBA,may,,TRUE,TRUE,
2/9/2023 21:44:05,JSMN,"KQ, LYCH",,50%,50%,BOBA,anna,,TRUE,TRUE,
2/9/2023 21:45:51,BLK,ROSE,MILK,100%,50%,BOBA,sarah,,TRUE,TRUE,
2/9/2023 21:47:03,BLK,ROSE,MILK,25%,50%,BOBA,gaby,,TRUE,TRUE,
2/9/2023 21:47:26,JSMN,,MILK,25%,75%,BOBA,grace,,TRUE,TRUE,
2/9/2023 21:48:03,JSMN,"MNGO, PSNFRT",,25%,25%,POPPIN,matilda,,TRUE,TRUE,
2/9/2023 21:48:54,BLK,,MILK,50%,75%,BOBA,olive,,TRUE,TRUE,
2/9/2023 21:49:44,BLK,ROSE,MILK,100%,75%,BOBA,kate,,TRUE,TRUE,
2/9/2023 21:50:45,BLK,,MILK,0%,75%,BOBA,zuriel (zoo-ree-elle),,TRUE,TRUE,
2/14/2023 19:03:56,SPECIAL,,,0%,,LYCHEE,julie ,,TRUE,TRUE,
2/14/2023 19:04:29,MTCH,,MILK,25%,,BOBA,Mai ,,TRUE,TRUE,
2/14/2023 19:05:24,TARO,,MILK,25%,75%,BOBA,Mai 2,,TRUE,TRUE,
2/14/2023 19:07:05,SPECIAL,,MILK,,,BOBA,sarah (regular milk ) strawberry ,,TRUE,TRUE,
2/14/2023 19:07:48,SPECIAL,,,,,BOBA,Zuriel (SS) ,,TRUE,TRUE,
2/14/2023 19:08:38,TARO,,MILK,50%,50%,BOBA,Saru ,,TRUE,TRUE,
2/14/2023 19:10:07,BLK,ROSE,MILK,25%,25%,BOBA,emily ,,TRUE,TRUE,
2/14/2023 19:11:55,THAI,,MILK,0%,25%,BOBA,neema,,TRUE,TRUE,
2/14/2023 19:13:09,BLK,ROSE,MILK,50%,100%,LYCHEE,akosua,,TRUE,TRUE,
2/14/2023 19:14:32,JSMN,"LYCH, ROSE",,25%,100%,LYCHEE,grace ,,TRUE,TRUE,
2/14/2023 19:15:08,JSMN,"MNGO, PSNFRT",,50%,100%,LYCHEE,Annika ,,TRUE,TRUE,
2/14/2023 19:16:56,OLNG,"KQ, LYCH",,25%,100%,"BOBA, LYCHEE",ella ,,TRUE,TRUE,
2/14/2023 19:20:11,JSMN,ROSE,MILK,25%,100%,LYCHEE,Christine ,,TRUE,TRUE,
2/14/2023 19:21:09,SPECIAL,,MILK,0%,,BOBA,Nina (reg milk ss),,TRUE,TRUE,
2/14/2023 19:22:06,SPECIAL,,,,,BOBA,Betsy (WR),,TRUE,TRUE,
2/14/2023 19:22:36,MTCH,,MILK,,,BOBA,Manu,,TRUE,TRUE,
2/14/2023 19:25:02,JSMN,"MNGO, PSNFRT",,25%,25%,BOBA,Alessio ,,TRUE,TRUE,
2/14/2023 19:26:00,TARO,,MILK,25%,75%,BOBA,ishi ,,TRUE,TRUE,
2/14/2023 19:31:30,OLNG,,MILK,50%,75%,BOBA,Ruthie,,TRUE,TRUE,
2/14/2023 19:32:38,BLK,ROSE,MILK,25%,100%,,sui ,,TRUE,TRUE,
2/14/2023 19:33:21,BLK,ROSE,MILK,25%,100%,LYCHEE,Riaan ,,TRUE,TRUE,
2/14/2023 19:34:36,SPECIAL,,Oat,,,BOBA,Michelle (SS - less),,TRUE,TRUE,
2/14/2023 19:35:11,TARO,,MILK,75%,100%,BOBA,Sam,,TRUE,TRUE,
2/14/2023 19:37:57,TARO,,MILK,25%,75%,LYCHEE,Christine ,,TRUE,TRUE,
2/14/2023 19:38:52,JSMN,,MILK,50%,25%,BOBA,matt ,,TRUE,TRUE,
2/14/2023 19:41:35,SPECIAL,,,,,BOBA,Tristen (WR),,TRUE,TRUE,
2/14/2023 19:42:19,SPECIAL,,,,,BOBA,melissa (WR) ,,TRUE,TRUE,
2/14/2023 19:47:06,JSMN,"MNGO, PSNFRT",,50%,50%,BOBA,Zora ,,TRUE,TRUE,
2/14/2023 19:48:24,TARO,,MILK,25%,75%,BOBA,maddie ,,TRUE,TRUE,
2/14/2023 19:49:10,JSMN,,MILK,0%,25%,BOBA,Ulas,,TRUE,TRUE,
2/14/2023 19:49:32,JSMN,,MILK,25%,50%,BOBA,Ulas 2 ,,TRUE,TRUE,
2/14/2023 19:57:41,THAI,,MILK,25%,75%,BOBA,Taylor,,TRUE,TRUE,
2/14/2023 19:58:13,BLK,,MILK,25%,25%,BOBA,Dylan,,TRUE,TRUE,
2/14/2023 19:58:53,SPECIAL,,,50%,,BOBA,Guy(SS- LESS),,TRUE,TRUE,
2/14/2023 19:59:22,SPECIAL,,,,,BOBA,Grace(SS),,TRUE,TRUE,
2/14/2023 20:02:48,SPECIAL,,,,,BOBA,Lucy(SS),,TRUE,TRUE,
2/14/2023 20:05:52,JSMN,,MILK,50%,100%,BOBA,Annie ,,TRUE,TRUE,
2/14/2023 20:07:25,SPECIAL,,,25%,,LYCHEE,Emma(WR) ,,TRUE,TRUE,
2/14/2023 20:08:06,JSMN,WNTML,MILK,100%,50%,BOBA,victoria ,,TRUE,TRUE,
2/14/2023 20:09:07,BLK,,MILK,25%,75%,BOBA,Jacky ,,TRUE,TRUE,
2/14/2023 20:09:47,JSMN,PCH,,25%,75%,POPPIN,Daniel,,TRUE,TRUE,
2/14/2023 20:10:29,OLNG,"HNY, PCH",,25%,50%,LYCHEE,Emrys ,,TRUE,TRUE,
2/14/2023 20:11:33,BLK,,MILK,50%,25%,BOBA,Ella ,,TRUE,TRUE,
2/14/2023 20:12:19,JSMN,,MILK,0%,0%,BOBA,serenat ,,TRUE,TRUE,
2/14/2023 20:13:45,JSMN,LYCH,,25%,25%,,sarah (light sweet),,TRUE,TRUE,
2/14/2023 20:14:27,BLK,LYCH,,25%,25%,"BOBA, LYCHEE",Nicole ,,TRUE,TRUE,
2/14/2023 20:14:59,BLK,,MILK,50%,100%,BOBA,Ava,,TRUE,TRUE,
2/14/2023 20:15:44,JSMN,"PSNFRT, PCH",,50%,25%,LYCHEE,Madeline,,TRUE,TRUE,
2/14/2023 20:18:22,BLK,ROSE,MILK,25%,75%,BOBA,Lucia ,,TRUE,TRUE,
2/14/2023 20:19:17,TARO,,MILK,50%,50%,BOBA,Joey ,,TRUE,TRUE,
2/14/2023 20:20:01,JSMN,LYCH,,50%,50%,BOBA,Sophia ,,TRUE,TRUE,
2/14/2023 20:21:05,JSMN,PCH,,50%,50%,BOBA,Sophia (extra boba) 2 ,,TRUE,TRUE,
2/14/2023 20:26:30,SPECIAL,,,,,BOBA,Rachel (SS) ,,TRUE,TRUE,
2/14/2023 20:27:08,SPECIAL,,,,,BOBA,Leah (SS) ,,TRUE,TRUE,
2/14/2023 20:27:47,MTCH,,MILK,,,BOBA,Isa,,TRUE,TRUE,
2/14/2023 20:28:16,MTCH,,MILK,,,BOBA,Graham ,,TRUE,TRUE,
2/14/2023 20:29:07,OLNG,,MILK,25%,100%,BOBA,Leslie ,,TRUE,TRUE,
2/14/2023 20:29:54,SPECIAL,,,,,BOBA,Mari (WR) ,,TRUE,TRUE,
2/14/2023 20:30:43,SPECIAL,,,,,BOBA,Anisa (SS) ,,TRUE,TRUE,
2/14/2023 20:33:05,TARO,,Oat,0%,25%,BOBA,Kai,,TRUE,TRUE,
2/14/2023 20:33:48,THAI,,MILK,50%,100%,BOBA,Maggie,,TRUE,TRUE,
2/14/2023 20:37:30,BSL,,MILK,,75%,BOBA,Hadley ,,TRUE,TRUE,
2/14/2023 20:39:08,JSMN,,MILK,50%,50%,BOBA,Bella ,,TRUE,TRUE,
2/14/2023 20:39:31,JSMN,PCH,,0%,50%,BOBA,Bella 2,,TRUE,TRUE,
2/14/2023 20:40:03,SPECIAL,,,,,BOBA,Bella 3 (WR),,TRUE,TRUE,
2/14/2023 20:41:59,SPECIAL,,,,,BOBA,Emrys(SS),,TRUE,TRUE,
2/14/2023 20:42:26,SPECIAL,,,,,,katie (SS),,TRUE,TRUE,
2/14/2023 20:43:13,SPECIAL,,,,,BOBA,Nikita (SS) ,,TRUE,TRUE,
2/14/2023 20:44:10,TARO,,Oat,50%,50%,BOBA,eva ,,TRUE,TRUE,
2/14/2023 20:45:27,SPECIAL,,Almond,,,BOBA,Drew(SS) ,,TRUE,TRUE,
2/14/2023 20:46:08,BLK,,MILK,50%,25%,BOBA,Drew 2 ,,TRUE,TRUE,
2/14/2023 20:47:08,JSMN,,MILK,25%,75%,BOBA,Omar ,,TRUE,TRUE,
2/14/2023 20:47:58,SPECIAL,,,,,BOBA,Ainhoa (SS),,TRUE,TRUE,
2/14/2023 20:48:41,JSMN,PCH,,0%,75%,BOBA,Isabel ,,TRUE,TRUE,
2/14/2023 20:49:10,SPECIAL,,,,,,Lauren(SS) ,,TRUE,TRUE,
2/14/2023 20:50:04,SPECIAL,,,25%,,BOBA,Leila (WR_less sweet),,TRUE,TRUE,
2/14/2023 20:51:15,SPECIAL,,,,,BOBA,Oscar (WR) ,,TRUE,TRUE,
